ID,Job_Title,Salary_Estimate,FIELD4,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_Salary_K,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,State
572,Data Scientist,$80K-$134K (Glassdoor est.),,4.7,Systems & Technology Research,"Arlington, VA","Woburn, MA",201 - 500,2010.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',80,134,107.0,Systems & Technology Research,VA,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,P,VA
573,Data Scientist,$120K-$189K (Glassdoor est.),,4.1,Netskope,"Santa Clara, CA","Santa Clara, CA",501 - 1000,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Skyhigh Networks, Zscaler, NortonLifeLock",b'\x00',b'\x00',120,189,154.5,Netskope,CA,9.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,P,CA
575,Data Scientist,$85K-$142K (Glassdoor est.),,4.0,Lorven Technologies Inc,"Santa Clara, CA","Plainsboro, NJ",Jan-50,1992.0,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',85,142,113.5,Lorven Technologies Inc,CA,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,CA
576,Senior Data Scientist,$95K-$154K (Glassdoor est.),,3.5,Brighthouse Financial,"Charlotte, NC","Charlotte, NC",1001 - 5000,2017.0,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',95,154,124.5,Brighthouse Financial,NC,4.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,NC
577,Data Scientist,$111K-$176K (Glassdoor est.),,2.5,CareDx,"Brisbane, CA","Brisbane, CA",Jan-50,1992.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Sequenom,b'\x00',b'\x00',111,176,143.5,CareDx,CA,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,P,CA
578,Data Scientist,$87K-$140K (Glassdoor est.),,3.9,Serigor Inc.,"San Francisco, CA","Baltimore, MD",Jan-50,1992.0,Company - Private,IT Services,Information Technology,Less than $1 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',87,140,113.5,Serigor Inc.,CA,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,CA
579,Data Scientist,$76K-$127K (Glassdoor est.),,3.4,Leidos,"Springfield, VA","Reston, VA",10000+,1969.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',76,127,101.5,Leidos,VA,52.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,VA
580,"Data Analyst, Performance Partnership",$54K-$92K (Glassdoor est.),,3.6,Beckman Coulter Diagnostics,"New York, NY","Brea, CA",10000+,1935.0,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Abbott Laboratories, Roche, Thermo Fisher Scientific",b'\x00',b'\x00',54,92,73.0,Beckman Coulter Diagnostics,NY,86.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,NY
582,Data Scientist,$61K-$100K (Glassdoor est.),,3.5,IHS Markit,"New York, NY","London, United Kingdom",10000+,2016.0,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Thomson Reuters, International Data Group",b'\x00',b'\x00',61,100,80.5,IHS Markit,NY,5.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,NY
583,Data Scientist,$81K-$140K (Glassdoor est.),,3.7,ALIN,"New York, NY","Noida, India",unknown,1992.0,Company - Private,Biotech & Pharmaceuticals,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',81,140,110.5,ALI,NY,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,NY
585,Staff BI and Data Engineer,$80K-$148K (Glassdoor est.),,2.9,Affinity Solutions,"San Jose, CA","New York, NY",51 - 200,1998.0,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",b'\x00',b'\x00',80,148,114.0,Affinity Solutions,CA,23.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,CA
586,Data Scientist,$108K-$171K (Glassdoor est.),,3.5,e-IT Professionals Corp.,"Foster City, CA","Canton, MI",51 - 200,1992.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',108,171,139.5,e-IT Professionals Corp.,CA,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,CA
587,Data Scientist,$112K-$179K (Glassdoor est.),,4.8,TechProjects,"New York, NY","North Brunswick, NJ",Jan-50,2011.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',112,179,145.5,TechProjects,NY,10.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
588,Data Scientist,$63K-$111K (Glassdoor est.),,4.0,Biz2Credit Inc,"New York, NY","New York, NY",201 - 500,2007.0,Company - Private,Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",b'\x00',b'\x00',63,111,87.0,Biz2Credit Inc,NY,14.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
589,Data Scientist,$75K-$126K (Glassdoor est.),,4.2,PeoplesBank,"Holyoke, MA","Holyoke, MA",201 - 500,1885.0,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',75,126,100.5,PeoplesBank,MA,136.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,MA
590,Data Scientist Manager,$110K-$184K (Glassdoor est.),,3.8,Capgemini,"New York, NY","Paris, France",10000+,1967.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",b'\x00',b'\x00',110,184,147.0,Capgemini,NY,54.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,NY
591,Data Engineer,$76K-$145K (Glassdoor est.),,3.7,GNY Insurance Companies,"New York, NY","New York, NY",201 - 500,1914.0,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",b'\x00',b'\x00',76,145,110.5,GNY Insurance Companies,NY,107.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,NY
594,Marketing Data Analyst,$36K-$62K (Glassdoor est.),,3.9,Citadel Federal Credit Union,"Exton, PA","Exton, PA",501 - 1000,1937.0,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",b'\x00',b'\x00',36,62,49.0,Citadel Federal Credit Union,PA,84.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,PA
595,Data Scientist,$70K-$118K (Glassdoor est.),,4.6,"Conch Technologies, Inc","Waltham, MA","Memphis, TN",51 - 200,1992.0,Company - Private,Consulting,Business Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',70,118,94.0,"Conch Technologies, Inc",MA,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,MA
597,Senior Data Scientist,$94K-$153K (Glassdoor est.),,4.3,Medidata Solutions,"New York, NY","New York, NY",1001 - 5000,1999.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,b'\x00',b'\x00',94,153,123.5,Medidata Solutions,NY,22.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,NY
599,"Principal Scientist, Hematology",$54K-$115K (Glassdoor est.),,3.3,Rochester Regional Health,"Rochester, NY","Rochester, NY",10000+,2014.0,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',54,115,84.5,Rochester Regional Health,NY,7.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,P,NY
600,Data Analyst,$50K-$92K (Glassdoor est.),,3.7,CALIBRE Systems,"Alexandria, VA","Alexandria, VA",501 - 1000,1989.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",b'\x00',b'\x00',50,92,71.0,CALIBRE Systems,VA,32.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,VA
601,Software Data Engineer - College,$49K-$97K (Glassdoor est.),,4.0,HP Inc.,"Corvallis, OR","Palo Alto, CA",10000+,1939.0,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',49,97,73.0,HP Inc.,OR,82.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,OR
602,"Director - Data, Privacy and AI Governance",$67K-$135K (Glassdoor est.),,3.6,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000,1851.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',67,135,101.0,MassMutual,MA,170.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,director,na,na,MA
603,Staff Machine Learning Engineer,$138K-$224K (Glassdoor est.),,3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 - 500,2007.0,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",b'\x00',b'\x00',138,224,181.0,Tapjoy,CA,14.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,machine learning engineer,na,na,CA
604,Data Scientist,$80K-$139K (Glassdoor est.),,3.7,Northrop Grumman,"San Diego, CA","Falls Church, VA",10000+,1939.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',80,139,109.5,Northrop Grumman,CA,82.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,CA
605,Lead Data Scientist,$158K-$211K (Glassdoor est.),,3.7,Visa Inc.,"Bellevue, WA","Foster City, CA",10000+,1958.0,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",b'\x00',b'\x00',158,211,184.5,Visa Inc.,WA,63.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,na,WA
606,Senior Data Scientist - Algorithms,$150K-$180K (Glassdoor est.),,3.9,Quartet Health,"New York, NY","New York, NY",201 - 500,2014.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',150,180,165.0,Quartet Health,NY,7.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,NY
607,Information Security Data Analyst,$42K-$80K (Glassdoor est.),,3.7,Motorola Solutions,"Chicago, IL","Chicago, IL",10000+,1928.0,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",b'\x00',b'\x00',42,80,61.0,Motorola Solutions,IL,93.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,M,IL
608,Lead Data Engineer,$190K-$220K(Employer est.),,4.1,Credit Sesame,"Mountain View, CA","Mountain View, CA",51 - 200,2010.0,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",b'\x00',b'\x00',190,220,205.0,Credit Sesame,CA,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,sr,na,CA
609,Data Analyst,$42K-$77K (Glassdoor est.),,3.1,Success Academy Charter Schools,"New York, NY","New York, NY",1001 - 5000,2006.0,School / School District,K-12 Education,Education,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',42,77,59.5,Success Academy Charter Schools,NY,15.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,NY
610,Scientist Manufacturing - Kentucky BioProcessing,$68K-$139K (Glassdoor est.),,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",5001 - 10000,1875.0,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',68,139,103.5,Reynolds American,KY,146.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,KY
613,Consultant - Analytics Consulting,$54K-$71K (Glassdoor est.),,3.0,Infosys,"Hartford, CT","Bengaluru, India",10000+,1981.0,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",b'\x00',b'\x00',54,71,62.5,Infosys,CT,40.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data analitics,na,na,CT
614,Data Analytics Project Manager,$34K-$92K (Glassdoor est.),,3.6,MassMutual,"Springfield, MA","Springfield, MA",5001 - 10000,1851.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',34,92,63.0,MassMutual,MA,170.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data scientist project manager,na,M,MA
616,Data Analyst,$47K-$85K (Glassdoor est.),,3.6,AXION Healthcare Solutions,"New York, NY","New York, NY",Jan-50,1980.0,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",b'\x00',b'\x00',47,85,66.0,AXION Healthcare Solutions,NY,41.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,NY
617,Data Engineer,$65K-$124K (Glassdoor est.),,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000,2013.0,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',65,124,94.5,Alignment Healthcare,CA,8.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,CA
619,Data Scientist,$56K-$95K (Glassdoor est.),,4.2,ExecOnline,"New York, NY","New York, NY",51 - 200,2012.0,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",b'\x00',b'\x00',56,95,75.5,ExecOnline,NY,9.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
622,Machine Learning Engineer,$62K-$112K (Glassdoor est.),,4.0,Mteq,"Fort Belvoir, VA","Lorton, VA",501 - 1000,1954.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",b'\x00',b'\x00',62,112,87.0,Mteq,VA,67.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,machine learning engineer,na,na,VA
623,Senior Data Scientist Oncology,$107K-$173K (Glassdoor est.),,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",b'\x00',b'\x00',107,173,140.0,AstraZeneca,MD,108.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,P,MD
624,Data Scientist,$64K-$108K (Glassdoor est.),,3.7,Brillient,"Silver Spring, MD","Reston, VA",201 - 500,2006.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',64,108,86.0,Brillient,MD,15.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,MD
625,Senior Data Scientist,$89K-$144K (Glassdoor est.),,4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",Jan-50,2012.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',89,144,116.5,Entefy,CA,9.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,CA
627,Senior Scientist (Neuroscience),$109K-$200K (Glassdoor est.),,3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 - 5000,2010.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",b'\x00',b'\x00',109,200,154.5,Sunovion,MA,11.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,P,MA
629,Machine Learning Engineer - Regulatory,$61K-$113K (Glassdoor est.),,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 - 1000,1973.0,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',61,113,87.0,Cboe Global Markets,KS,48.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,machine learning engineer,na,na,KS
630,Marketing Data Analyst,$35K-$62K (Glassdoor est.),,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000,1986.0,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',35,62,48.5,San Manuel Casino,CA,35.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,M,CA
631,Data Engineer,$55K-$105K (Glassdoor est.),,3.4,Trace3,"Houston, TX","Irvine, CA",501 - 1000,2002.0,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",b'\x00',b'\x00',55,105,80.0,Trace3,TX,19.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,TX
632,Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),,4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1001 - 5000,1977.0,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x01',b'\x00',37,52,44.5,Texas Health Huguley Hospital,TX,44.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,TX
633,R&D Specialist/ Food Scientist,$39K-$66K (Glassdoor est.),,2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",501 - 1000,1992.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',39,66,52.5,Teasdale Latin Foods,IL,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,na,IL
634,Principal Data Scientist,$135K-$211K (Glassdoor est.),,3.7,Northrop Grumman,"San Jose, CA","Falls Church, VA",10000+,1939.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',135,211,173.0,Northrop Grumman,CA,82.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,CA
635,Data Engineer,$57K-$80K (Glassdoor est.),,3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",501 - 1000,1997.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",b'\x00',b'\x00',57,80,68.5,Saama Technologies Inc,AZ,24.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,AZ
636,Data Scientist - Alpha Insights,$129K-$215K (Glassdoor est.),,4.4,Two Sigma,"New York, NY","New York, NY",1001 - 5000,2001.0,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',129,215,172.0,Two Sigma,NY,20.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,P,NY
637,"Data Scientist, Office of Data Science",$86K-$143K (Glassdoor est.),,3.3,Liberty Mutual Insurance,"Boston, MA","Boston, MA",10000+,1912.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",b'\x00',b'\x00',86,143,114.5,Liberty Mutual Insurance,MA,109.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MA
638,"Associate Principal Scientist, Pharmacogenomics",$63K-$127K (Glassdoor est.),,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",b'\x00',b'\x00',63,127,95.0,AstraZeneca,MD,108.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,P,MD
639,Data Scientist - Systems Engineering,$50K-$89K (Glassdoor est.),,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000,1958.0,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",b'\x00',b'\x00',50,89,69.5,MITRE,MA,63.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MA
640,Data Engineer,$43K-$86K (Glassdoor est.),,3.2,Guidepoint,"New York, NY","New York, NY",501 - 1000,2003.0,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",b'\x00',b'\x00',43,86,64.5,Guidepoint,NY,18.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,NY
642,"Scientist, Bacteriology",$74K-$149K (Glassdoor est.),,2.1,Cerus Corporation,"Concord, CA","Concord, CA",201 - 500,1992.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',74,149,111.5,Cerus Corporation,CA,29.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,CA
643,Data Scientist,$71K-$124K (Glassdoor est.),,4.0,Strategic Financial Solutions,"New York, NY","New York, NY",501 - 1000,2007.0,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",b'\x00',b'\x00',71,124,97.5,Strategic Financial Solutions,NY,14.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
644,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",$113K-$196K (Glassdoor est.),,3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+,1781.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',113,196,154.5,Takeda Pharmaceuticals,MA,240.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,MA
